Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Afghanistan,AFG,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40171993.2,98770365.8,131081597.8,352752616.2,355229891.1,372555169.2,387633123.4,375643168.3,334839124.6,300161714.8,276984771.4,284853905.2,274596496.6,276923268.4,628740557.2,1185327218,..
Afghanistan,AFG,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.29170477390289,..,-1.17601227760315,..,-1.27172422409058,..,-1.25113701820374,-1.34417974948883,-1.35064733028412,-1.44725239276886,-1.44629228115082,-1.61325109004974,-1.67209553718567,-1.55229878425598,-1.64539110660553,-1.60047078132629,-1.43037283420563,-1.44590842723846,-1.36474287509918,-1.3485871553421,-1.53404927253723,-1.52172565460205,-1.48977172374725,-1.40771043300629,-1.48053777217865,-1.14237689971924,..
Albania,ALB,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13321000,29662027.2,54196929.5,64519612.4,54212531.1,54973840.3,64445534.6,144308798.7,148425240.2,141638824.6,144218235.1,159415248,169099897.6,158243429,162459042.7,163478853.7,152026589.8,144309407.5,129370620.5,117241292.8,107036111.5,96755468.2,150856823.2,243583720.9,387084198.2,488777110.1,470321203.4,447707759.2,627019436.4,733945608.9,..
Albania,ALB,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.893903493881226,..,-0.992024779319763,..,-0.855563640594482,..,-0.8453409075737,-0.853786587715149,-0.723731815814972,-0.813263893127441,-0.790545284748077,-0.706940054893494,-0.605212390422821,-0.545270919799805,-0.531616508960724,-0.701794147491455,-0.778729438781738,-0.750955939292908,-0.586141347885132,-0.520959854125977,-0.44898048043251,-0.458256989717484,-0.524145126342773,-0.543374061584473,-0.551931083202362,-0.5559241771698,..
Algeria,DZA,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,618837944,669930594,995436275,794990625,470753334.5,1158785097.7,1477675125.4,2031176058.9,2017823552.4,2010716168.3,2082628769.3,1885510115.2,1679854653.5,1505040301.8,1178931448.8,842694286.2,183861292.8,193526016,203283360,198140332.8,1878382595.6,1845240799.3,1839537438.9,1841514311.8,1845203857.4,1735936449.6,1660361592.5,1610758149.3,1706376276.2,1666425596.1,1656880871,1725708072,4306075776.8,..
Algeria,DZA,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.566740930080414,..,-0.916649281978607,..,-0.987298190593719,..,-0.928754985332489,-0.715244472026825,-0.699272692203522,-0.466420471668243,-0.564962565898895,-0.592309474945068,-0.633444845676422,-0.614938259124756,-0.552147269248962,-0.572699666023254,-0.521544516086578,-0.472622781991959,-0.61265641450882,-0.616887092590332,-0.652786314487457,-0.576397895812988,-0.637313365936279,-0.63569438457489,-0.645068347454071,-0.614184439182281,..
American Samoa,ASM,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.791444957256317,0.789309144020081,0.299861043691635,0.30806240439415,0.317555278539658,0.347466081380844,0.328756839036942,0.310445874929428,0.29941114783287,0.303055047988892,1.22070860862732,1.21544027328491,1.22331142425537,1.83635020256042,1.84158265590668,1.8407998085022,1.31140065193176,1.32561695575714,..
Andorra,AND,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.31814324855804,..,1.33475875854492,..,1.31340384483337,..,1.31074380874634,1.33278954029083,1.11915028095245,1.26966309547424,1.25131320953369,1.26187098026276,1.27677536010742,1.3177649974823,1.30177271366119,1.27229809761047,1.26053082942963,1.25354850292206,1.22070860862732,1.21544027328491,1.22331142425537,1.23786544799805,1.23453342914581,1.23104310035706,1.31140065193176,1.32561695575714,..
Angola,AGO,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,374707057.4,355705668.9,343098130.6,371160687.2,405682628,423985126.3,390203038.9,410714177,431421881.2,420506996.4,787056610.5,1302262652.3,1605921015.9,1739652880.5,1478597285.6,914027909.7,532051255.4,395881505.2,388801462.9,1374114587.4,1861295679.9,2992458754.3,5872361240.8,..
Angola,AGO,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.1677018404007,..,-1.1804506778717,..,-1.197514295578,..,-1.15549266338348,-1.33546328544617,-1.37756884098053,-1.32318198680878,-1.24103772640228,-1.30749356746674,-1.30876457691193,-1.39776611328125,-1.33247494697571,-1.36746907234192,-1.30240142345428,-1.33687472343445,-1.45779824256897,-1.40926957130432,-1.46787941455841,-1.42805349826813,-1.18050146102905,-1.07811367511749,-0.953371167182922,-0.655345797538757,..
Antigua and Barbuda,ATG,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.869897186756134,..,0.883366405963898,..,0.861537575721741,..,0.85021036863327,0.854120075702667,0.839856028556824,0.742446184158325,1.11961627006531,1.14696705341339,1.27677536010742,1.3177649974823,1.30177271366119,1.27229809761047,1.26053082942963,1.25354850292206,0.634897768497467,0.68585079908371,0.688038766384125,0.237452030181885,0.272347629070282,0.274131566286087,0.271396458148956,0.263726949691772,..
Argentina,ARG,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,0,0,188911800,209913600,78361600,292780363,529318129.7,418467595,0,0,0,0,0,1173220000,1098430000,2312290000,2740980000,3853415363.8,3677792717.2,3099862948.7,3083195865.3,2483115001.4,2313851375,3519667710,4211220402.2,6130863050.9,6292570603.8,5868261813.9,5442162800.7,4914919735.8,5470438316.2,14376331416.7,14772334953.9,15995776074,14584967621.2,9967870477.7,478955828,503104192.5,490375759.9,3166796444.9,3110922139.6,3101306749.4,3104639592.3,3110859858.5,2926644103.9,2799231196.7,2715603927.6,2876808116.4,30922512047.7,46924457621.2,48873710059.5,48055342739.5,..
Argentina,ARG,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.101317152380943,..,-0.20348159968853,..,-0.172407656908035,..,-0.417055726051331,-0.479976803064346,-0.414409548044205,-0.377738356590271,-0.33123853802681,-0.372122079133987,-0.434875011444092,-0.445475101470947,-0.355230033397675,-0.364098519086838,-0.445909202098846,-0.434015780687332,-0.549443066120148,-0.557244956493378,-0.274941712617874,-0.28451669216156,-0.0742872655391693,-0.0836628600955009,-0.140874102711678,-0.400777548551559,..
Armenia,ARM,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24634968,70236653,116474762.4,132057839.8,190440286.1,321997230.2,290095073,283191109.6,314425243.5,345387958.3,354276770.7,302158624.8,296042841,296948979.4,270293755.8,724646923.3,876270384.8,962546214.6,911323809.1,720310985.9,569570168.5,536256947.7,527768516.8,529508773.4,450596997.3,374965602.2,645508162.7,734925324.6,..
Armenia,ARM,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.473051309585571,..,-0.936306059360504,..,-0.84808623790741,..,-0.77816516160965,-0.649022400379181,-0.703455328941345,-0.683349847793579,-0.669232606887817,-0.745891690254211,-0.712412357330322,-0.621459662914276,-0.695039570331573,-0.664559423923492,-0.588001489639282,-0.530450224876404,-0.565155386924744,-0.584427893161774,-0.637749075889587,-0.614445984363556,-0.385727822780609,-0.203820124268532,0.0202281009405851,0.0721498727798462,..
Aruba,ABW,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.16596531867981,1.26966309547424,1.25131320953369,1.26187098026276,1.27677536010742,1.10914754867554,1.12129557132721,1.10294651985168,1.09523594379425,1.11940670013428,1.01423156261444,1.29415619373322,1.28040730953217,1.2873078584671,1.24794840812683,1.2138819694519,1.23236238956451,0.834079265594482,..
Australia,AUS,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.8773558139801,..,1.79812967777252,..,1.86208832263947,..,1.76143634319305,1.89528703689575,2.00586891174316,1.94266772270203,1.95081317424774,2.00087285041809,2.0273425579071,2.04176306724548,2.02361083030701,2.03790903091431,1.97750723361969,1.77787029743195,1.84946465492249,1.87995517253876,1.81091439723969,1.79085624217987,1.8011109828949,1.8221447467804,1.66249871253967,1.73749423027039,..
Austria,AUT,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.73216354846954,..,1.79937922954559,..,1.7510586977005,..,1.91515922546387,1.96386861801147,2.02662444114685,1.91242349147797,1.90487694740295,2.00334525108337,1.8287581205368,1.69403409957886,1.59612202644348,1.47028934955597,1.42725443840027,1.53724098205566,1.46674907207489,1.50879955291748,1.53453481197357,1.53782105445862,1.6014769077301,1.55429518222809,1.50687217712402,1.2712367773056,..
Azerbaijan,AZE,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100873212.2,174970976.3,266787194.4,321227971.7,618051142.8,535896290,488207206.5,487639730.2,487459411.6,446885181.2,383127572.2,365276173,345670553.7,315789574.8,302558244.1,282350979.1,264679350.5,251858474.3,242453187.9,224366292.7,212814959.2,206457094.3,218712839,213592206,212368821.7,221190669.9,740389339,..
Azerbaijan,AZE,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.44561946392059,..,-1.28956842422485,..,-1.29238271713257,..,-1.1955019235611,-1.04623198509216,-1.1808317899704,-1.05252146720886,-1.09591245651245,-1.12907373905182,-1.15665423870087,-1.19408190250397,-1.24537324905396,-1.1953147649765,-1.14269411563873,-0.970375061035156,-1.02249026298523,-0.930738151073456,-0.831865549087524,-0.885625541210175,-0.831989169120789,-0.8299640417099,-1.05708301067352,-0.827584862709045,..
"Bahamas, The",BHS,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.1568101644516,..,1.29537415504456,..,1.30232381820679,..,1.41555559635162,1.40778958797455,1.4110358953476,1.32878684997559,1.34319972991943,1.32800912857056,1.33007168769836,1.3600195646286,1.34837675094604,1.34685218334198,1.31606793403625,1.33461117744446,1.30873775482178,1.13261497020721,1.10253179073334,1.16945028305054,1.12699782848358,1.1338517665863,1.13433289527893,1.18144571781158,..
Bahrain,BHR,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.328688681125641,..,0.250788927078247,..,0.360480934381485,..,0.791833281517029,0.374170809984207,0.436752140522003,0.383150041103363,0.188148677349091,0.175549507141113,0.181815281510353,0.180615961551666,0.179316192865372,0.209991171956062,0.366530209779739,0.42616268992424,0.273521840572357,0.134317710995674,-0.0218939129263163,-0.145698264241219,-0.151664435863495,-0.0141103724017739,-0.0697314366698265,0.168159812688828,..
Bangladesh,BGD,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,67856000,75399000,164690370.8,202238425,275318855.1,253778428,299211779.3,344567421.4,424168205.3,464338562.8,547383038,565334154.9,462280758.9,519866808.1,538776788,840798640.8,839548587.5,718556404.8,625539334,726998910.2,732446000,682315906,669149963.4,621529717,516487921,372299890.4,421607840.8,382495194,277106807.6,207825440.2,134671332.2,143574421.4,303801369.2,375756512.3,547377444.4,574975542.8,758159400.8,1474663255.1,1402905708.8,1270812046.2,1212874143.2,1496418711.9,1469998145.5,1612750661.3,1546472204.6,1625254742,1536342079.1,1413763539.6,2108913101.4,3301006447.9,..
Bangladesh,BGD,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.969682216644287,..,-0.773010969161987,..,-1.21208262443542,..,-1.44908678531647,-1.54172050952911,-1.59711492061615,-1.40646660327911,-1.44298279285431,-1.06323993206024,-1.0467883348465,-1.0752512216568,-1.05408024787903,-1.09738862514496,-0.85661906003952,-0.893825352191925,-0.892129957675934,-0.814506709575653,-0.863241136074066,-0.835957050323486,-0.902643024921417,-0.994909584522247,-0.979526102542877,-0.962003231048584,..
Barbados,BRB,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.54272639751434,..,1.54104733467102,..,1.51981151103973,..,1.48519396781921,1.49764275550842,1.40898048877716,1.41058766841888,1.32577133178711,1.4024943113327,1.35860872268677,1.37618982791901,1.47675573825836,1.71774792671204,1.64828777313232,1.61204195022583,1.13345634937286,1.487837433815,1.25191020965576,1.41681063175201,1.40732944011688,1.19261157512665,1.22286927700043,1.2429484128952,..
Belarus,BLR,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96286552.6,102335481.8,282730400.1,273499997.4,256627342.2,242557109.7,684039169.3,594476894.3,544040401.3,556771810.3,573834923.4,581579849,526891208.2,554588904.6,582550596,567812185.7,3449281044.1,4062846436.5,4050288792.1,3587944982.8,1931908288.4,613402315.8,510841263.2,495579837.2,524998540.3,512706967.2,509770354.2,530946328.4,1430148370.9,..
Belarus,BLR,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.389609158039093,..,-0.323169857263565,..,-0.504357814788818,..,-0.657884895801544,-0.537339866161346,-0.759292542934418,-0.72323077917099,-0.529868960380554,-0.574205935001373,-0.559036314487457,-0.562151730060577,-0.633431315422058,-0.619015693664551,-0.458519369363785,-0.404938369989395,-0.23470650613308,-0.289550423622131,-0.198352843523026,-0.215110376477242,-0.129793927073479,0.0324118658900261,-0.11022474616766,-0.235336810350418,..
Belgium,BEL,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.35965430736542,..,1.31323409080505,..,1.44685900211334,..,1.45780158042908,1.37511277198792,1.36038255691528,1.37716245651245,1.30128657817841,1.34741532802582,1.36263751983643,1.45200526714325,1.47382998466492,1.51992893218994,1.55911040306091,1.60430264472961,1.51295030117035,1.51119911670685,1.56926798820496,1.44044613838196,1.46181774139404,1.48185706138611,1.47522222995758,1.48448967933655,..
Belize,BLZ,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3770000,4710000,10480000,11670000,11384746.5,7787565.9,3312997.4,421107.4,0,..,..,..,..,..,..,..,24560043.1,23314603.8,22488247.1,24327597.6,26590326.1,27789957,25575721.8,26920117.2,28277396.5,27561984.1,35420787.6,34795830.5,34688281.9,32017507,28462657.3,25924917.1,24796263,24055472.5,25483458,24886824.3,24744281,25772163.9,60861338,..
Belize,BLZ,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0265951305627823,..,-0.0194181017577648,..,-0.042195025831461,..,-0.0708565190434456,-0.103218950331211,-0.103965632617474,-0.201737865805626,-0.313596040010452,-0.324733346700668,-0.302956253290176,0.0413168966770172,-0.0235743168741465,-0.307089060544968,-0.0309748947620392,0.0204453207552433,-0.159106820821762,-0.179022163152695,-0.200448960065842,-0.276755541563034,-0.142567858099937,-0.165671959519386,-0.168403774499893,-0.304920166730881,..
Benin,BEN,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7019432.5,7097774,16140313.6,14786947.8,14013909.4,13064889.1,11175374.2,11338989.7,9529951.2,7464988.9,3977889.2,10201824.1,8975561.9,22386230.4,21518750,42992426.5,71231918.6,84138307.6,99132964.4,94906242.1,93532619,105058775,96163878.4,88645964,86048099.4,87100131.5,79900811.5,66245235.2,16802643.6,19040432.3,36934134.3,131587397.8,145620815.4,177478945.3,209606869.8,225417577,220267623.3,202341607.5,186958906.4,226384650.1,244566525.1,266700038.9,562509811.8,699330854.2,..
Benin,BEN,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.548114895820618,..,-0.649413108825684,..,-0.700917899608612,..,-0.795710146427155,-0.577583432197571,-0.563022553920746,-0.871326267719269,-0.58709591627121,-0.470139265060425,-0.514077365398407,-0.627268314361572,-0.665382146835327,-0.605445802211761,-0.857918381690979,-0.745442807674408,-0.669143795967102,-0.53436154127121,-0.501190602779388,-0.549611926078796,-0.368314892053604,-0.31778284907341,-0.0332465320825577,-0.154652014374733,..
Bermuda,BMU,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.31814324855804,..,1.33475875854492,..,1.31340384483337,..,1.31074380874634,1.33278954029083,1.30641043186188,1.26966309547424,1.25131320953369,1.26187098026276,1.27677536010742,1.3177649974823,1.30177271366119,1.27229809761047,1.26053082942963,1.25354850292206,1.22070860862732,1.21544027328491,1.22331142425537,1.23786544799805,1.23453342914581,1.23104310035706,1.31140065193176,1.32561695575714,..
Bhutan,BTN,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8220596.2,7803729.9,7527136.6,8142793.4,8900160.8,9301694.4,8560558.4,9010546.6,9464847.3,9225388.6,9389619.7,9223951.2,9195441.3,9205323.3,9223766.5,8676893.3,8299140.4,8051202.9,8529139.9,8329450.7,8281742.4,8625767.8,35748425.8,..
Bhutan,BTN,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.942838490009308,..,0.883640766143799,..,0.574339628219604,..,0.449922442436218,1.08701109886169,0.893403232097626,0.871916949748993,0.854816734790802,0.928755760192871,0.912390053272247,0.937309503555298,0.938382148742676,0.854587376117706,0.953947246074677,0.912419855594635,1.30612897872925,1.02705121040344,1.14327704906464,1.57296466827393,1.63656723499298,1.61933422088623,1.66271042823792,1.55373525619507,..
Bolivia,BOL,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,6080000,7165620,8555316,21775520,17533408,16307851,0,0,39521437.4,39962522.9,126338992.8,113287629.6,125987354.5,127106665.1,96096129.1,82211849.9,192346754.4,185706850,209010086.9,251790427.7,257044786.1,244796647.4,249077125,220509941.1,263552551.5,267762932.2,276121398.6,248140560,264183043,283651143.6,254673303.1,240714064.2,231620062.9,318333409.2,348459724.7,281990683.2,54704497.2,42197415.8,41129829.8,257306771.9,252766904.2,251985639.9,252256438.2,252761843.7,237793817.7,227441345.5,220646516,233744575.8,228272011,226964545.7,582201162.3,551798268.1,..
Bolivia,BOL,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.8248291015625,..,-0.442392319440842,..,-0.483501076698303,..,-0.940807521343231,-0.853618502616882,-0.809159338474274,-0.74197906255722,-0.431123644113541,-0.4021937251091,-0.528391659259796,-0.631416976451874,-0.458648711442947,-0.573696494102478,-0.727891862392426,-0.587771356105804,-0.628422021865845,-0.694146633148193,-0.754407942295074,-0.679951369762421,-0.667338609695435,-0.761989772319794,-0.824403941631317,-0.864102959632874,..
Bosnia and Herzegovina,BIH,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28211547.8,29983858.2,48263357.7,44609834,40882273.8,76793958,122017854.3,131478279.3,136784066.6,167058160.2,164351628.4,140554008.4,91232093.5,51121395.5,34735873.5,31548198.3,538526947.6,768607756,766232105.6,887905090.6,848017825.5,892123426.6,799975334,770392168.5,591860218.3,466290689.4,397854131.2,796340277.8,1114810082.1,..
